k,r
0.0,-1.905200000000001
100.0,-2.028
200.0,-1.8207999999999998
300.0,-1.9928
400.0,-1.8860000000000001
500.0,-1.8759999999999994
600.0,-1.9100000000000006
700.0,-1.9188000000000005
800.0,-1.894800000000001
900.0,-2.0588000000000006
1000.0,-1.8311999999999997
1100.0,-1.8891999999999995
1200.0,-1.9343999999999997
1300.0,-1.8556
1400.0,-1.9487999999999999
1500.0,-1.9588000000000003
1600.0,-1.8124000000000007
1700.0,-1.9640000000000009
1800.0,-1.9108000000000005
1900.0,-1.9040000000000006
2000.0,-2.1075999999999993
2100.0,-2.0704000000000007
2200.0,-1.9576000000000005
2300.0,-1.9636000000000005
2400.0,-2.0600000000000005
2500.0,-2.0184000000000006
2600.0,-2.0852
2700.0,-2.1399999999999997
2800.0,-2.2164000000000006
2900.0,-2.085999999999999
3000.0,-2.3116000000000003
3100.0,-2.4536000000000002
3200.0,-2.1236
3300.0,-2.3243999999999985
3400.0,-2.2740000000000014
3500.0,-2.571199999999999
3600.0,-2.4820000000000007
3700.0,-2.5572000000000004
3800.0,-2.707599999999998
3900.0,-2.79
4000.0,-2.743600000000001
4100.0,-2.7807999999999997
4200.0,-2.9035999999999995
4300.0,-3.5595999999999957
4400.0,-3.891999999999996
4500.0,-3.574799999999998
4600.0,-3.9115999999999946
4700.0,-3.679199999999996
4800.0,-4.488799999999989
4900.0,-4.37439999999999
5000.0,-4.763599999999985
5100.0,-4.289999999999996
5200.0,-4.59119999999999
5300.0,-4.206399999999997
5400.0,-5.637199999999978
5500.0,-7.061199999999961
5600.0,-6.3747999999999685
5700.0,-6.868799999999962
5800.0,-6.556399999999967
5900.0,-8.169599999999948
6000.0,-8.091599999999945
6100.0,-11.209999999999884
6200.0,-15.016799999999813
6300.0,-12.146399999999858
6400.0,-13.165199999999858
6500.0,-14.452799999999806
6600.0,-14.16359999999981
6700.0,-15.521999999999773
6800.0,-9.75959999999989
6900.0,-19.08279999999977
7000.0,-18.537199999999782
7100.0,-18.110799999999738
7200.0,-16.038799999999753
7300.0,-16.389199999999747
7400.0,-10.58239999999987
7500.0,-11.96759999999984
7600.0,-16.566399999999803
7700.0,-10.077999999999882
7800.0,-13.8403999999998
7900.0,-12.834799999999811
8000.0,-15.601599999999761
8100.0,-15.653999999999801
8200.0,-12.864399999999828
8300.0,-12.838799999999807
8400.0,-12.434799999999818
8500.0,-13.756399999999829
8600.0,-13.328399999999826
8700.0,-10.313999999999874
8800.0,-8.899599999999888
8900.0,-11.218399999999884
9000.0,-10.944799999999855
9100.0,-7.851999999999914
9200.0,-7.522399999999924
9300.0,-8.147999999999909
9400.0,-9.828799999999875
9500.0,-9.877999999999865
9600.0,-11.625999999999836
9700.0,-9.258799999999887
9800.0,-11.863199999999857
9900.0,-10.44199999999987
